Date,RSI,MACD
2020-04-08,0.479222265246854,0.3146470507187502
2020-04-09,0.520705690236307,0.3410709257112029
2020-04-14,0.6276956281788307,0.3733712331772936
2020-04-15,0.5793460402513434,0.39672502658289793
2020-04-16,0.47326644817643543,0.41177711589654464
2020-04-17,0.48077967739521005,0.4249686672846159
2020-04-20,0.5439521042802937,0.4288163679040752
2020-04-21,0.3486339334425026,0.4247469840628269
2020-04-22,0.418525513740061,0.42928230493057573
2020-04-23,0.33835048479967733,0.43229811426348763
2020-04-24,0.4060201807643937,0.43779906422006054
2020-04-27,0.4447624334541951,0.4447896947878516
2020-04-28,0.30687260965618235,0.4507364914128164
2020-04-29,0.46183512623602724,0.47734744353576153
2020-04-30,0.619864860719229,0.5132143096239261
2020-05-01,0.3856095675070822,0.5127458096358621
2020-05-04,0.38786019946843453,0.5224148616085122
2020-05-05,0.45050878006739176,0.5393636660886578
2020-05-06,0.4611649252629196,0.550219141888517
2020-05-07,0.4317297424579117,0.5515196604607044
2020-05-08,0.48481116392705,0.5566072460881525
2020-05-11,0.5545699640904985,0.5661826709622393
2020-05-12,0.5135865180920071,0.5715082079321886
2020-05-13,0.5716586866182295,0.5858364465844793
2020-05-14,0.4959360539283571,0.5826633556938958
2020-05-15,0.5183076284839142,0.58673276238636
2020-05-18,0.5043179029120329,0.5853790111623608
2020-05-19,0.4461062998301931,0.5912375868944023
2020-05-20,0.3970122827502438,0.6000751527577208
2020-05-21,0.5050668629160965,0.599779083312351
2020-05-22,0.43672478988131186,0.5976191873239737
2020-05-25,0.39684801053138663,0.5990755932113896
2020-05-26,0.538387515886756,0.619372848400588
2020-05-27,0.6907886866830434,0.6594889265320821
2020-05-28,0.7158277478831978,0.7023612569493021
2020-05-29,0.6138008404861284,0.7199869916508806
2020-06-01,0.6352242141633768,0.7344453447140951
2020-06-02,0.6085551144460226,0.7460994560769262
2020-06-03,0.7499417261301724,0.7708164145033527
2020-06-04,0.7649909384534042,0.8013024815517371
2020-06-05,0.8168594453887568,0.8321720928400086
2020-06-09,0.8478309703139255,0.8819351960888675
2020-06-10,0.8161758684909506,0.9138065752708066
2020-06-11,0.7306860668362667,0.9110892127711533
2020-06-12,0.7039323451583965,0.8974064308942484
2020-06-15,0.666622033360701,0.8760778538369255
2020-06-16,0.6739979768577824,0.8790768849426458
2020-06-17,0.6311706514199592,0.8830253558043903
2020-06-18,0.5830788278460926,0.879147563843061
2020-06-19,0.638991598879544,0.871155635721907
2020-06-22,0.6516328943079139,0.8686356006051182
2020-06-23,0.6343588809219722,0.861195727658671
2020-06-24,0.5916060314525886,0.8548801693190607
2020-06-25,0.49496124970598304,0.8353088678376417
2020-06-26,0.511348792490276,0.830913694017773
2020-06-29,0.3679838409799283,0.8202244139322319
2020-06-30,0.41979400584518994,0.8168029303174535
2020-07-01,0.5555413768814812,0.8161150036319726
2020-07-02,0.6522703071106736,0.8235758061897784
2020-07-03,0.723811446806372,0.8314156570854584
2020-07-06,0.6234503038044196,0.8345690366163614
2020-07-07,0.5890953963508713,0.8337779425978049
2020-07-08,0.5824913421924568,0.8259586241915569
2020-07-09,0.5951583124892474,0.816984565860812
2020-07-10,0.5678197423856465,0.8099708413289202
2020-07-13,0.6632105847975941,0.8146768808397385
2020-07-14,0.6281958531819394,0.8136712838923945
2020-07-15,0.7832330455384444,0.8191744288272457
2020-07-16,0.7227891423694977,0.821110158553736
2020-07-17,0.7906413776099134,0.8206235533664088
2020-07-20,0.6901927768027275,0.8137452573743388
2020-07-21,0.7653630154534907,0.8260133608678293
2020-07-22,0.6953379464198202,0.8315136695968176
2020-07-23,0.6399659045978489,0.8309384911109238
2020-07-24,0.583359854440663,0.821741983727065
2020-07-27,0.5701275649553837,0.809921411075511
2020-07-28,0.5986626301715969,0.7968901167655067
2020-07-29,0.6460357622742038,0.7915839454188902
2020-07-30,0.6460357622742038,0.7877333872756114
2020-07-31,0.4446041356299426,0.7674642140430533
2020-08-03,0.40429544301348513,0.7404827617423527
2020-08-04,0.43624757805539116,0.730967905703819
2020-08-05,0.45059902728402484,0.7244317724368001
2020-08-06,0.4528634132325292,0.7188041238526289
2020-08-07,0.47201417935737106,0.7123736115502926
2020-08-10,0.47304460402108334,0.7263056824853932
2020-08-11,0.5223788976978445,0.7422974667570712
2020-08-12,0.5238812008792008,0.7511956149322073
2020-08-13,0.4764699419346184,0.7421994991266129
2020-08-14,0.46411057973182773,0.7290743274994682
2020-08-17,0.4367072142136757,0.7102587862474752
2020-08-18,0.388960564527528,0.6928828598411503
2020-08-19,0.4060922636123887,0.6834635156870537
2020-08-20,0.4528365088416103,0.6698078011727836
2020-08-21,0.48096181479624983,0.6541726176303787
2020-08-24,0.3633067046997111,0.6367700988845627
2020-08-25,0.4377382539111014,0.6353894607866619
2020-08-26,0.40643163318486214,0.628421883165975
2020-08-27,0.3927998454586068,0.6188930354190632
2020-08-28,0.2431769761376023,0.6122022816055234
2020-08-31,0.1671178426149259,0.6012596446056577
2020-09-01,0.14659906612827975,0.5817427574307025
2020-09-02,0.24982782357043654,0.5739649500011377
2020-09-03,0.31123726000740115,0.5734996431546909
2020-09-04,0.2966030176416546,0.562823598166155
2020-09-07,0.34682720891895646,0.560767114568954
2020-09-08,0.3792884885476286,0.5692762171627097
2020-09-09,0.3487795906608271,0.5637061147525153
2020-09-10,0.36680468741117056,0.5600354504916651
2020-09-11,0.3588818655442861,0.5511851646602984
2020-09-14,0.2915220618625621,0.5485604234368497
2020-09-15,0.28172768613399707,0.5389237431920977
2020-09-16,0.3406928174116674,0.5381907404976314
2020-09-17,0.3178981249496744,0.5336276032512646
2020-09-18,0.3232207151017401,0.526668205119073
2020-09-21,0.3428106751771353,0.5160161773352911
2020-09-22,0.2776121589640533,0.5060656929194695
2020-09-23,0.31773104904694277,0.5096449239472872
2020-09-24,0.3653359600761671,0.5137586228165623
2020-09-25,0.4385361099411347,0.5340315453357883
2020-09-28,0.3522037701243308,0.5464470415915841
2020-09-29,0.40059082359301995,0.5539068587268142
2020-09-30,0.3483828636915535,0.5499789904964321
2020-10-01,0.40842703850726175,0.551698251610297
2020-10-02,0.3738276046604692,0.5519020487929192
2020-10-05,0.5383873582089387,0.5713607975359655
2020-10-06,0.5163746663886024,0.5890279721800336
2020-10-07,0.6087226150413152,0.6150361505213281
2020-10-08,0.6615948419651722,0.6403364967018963
2020-10-09,0.6900244948004975,0.6573738716454836
2020-10-12,0.7416451804675984,0.6780050592148321
2020-10-13,0.730852768613359,0.7001905817029073
2020-10-14,0.6906850158772321,0.7116584482268015
2020-10-15,0.6494285212894992,0.7250182586274698
2020-10-16,0.689329495533874,0.7345772083834594
2020-10-19,0.7462927966085329,0.747443264043263
2020-10-20,0.7881704282398471,0.7498080441144719
2020-10-21,0.7905746715461535,0.754969544609394
2020-10-22,0.7889561832602329,0.7553959239070793
2020-10-23,0.7402816072359293,0.7592908092383243
2020-10-26,0.7175763520372671,0.7598595849280015
2020-10-27,0.5730884337048165,0.7517378450772934
2020-10-28,0.5183669253534362,0.7421096499416289
2020-10-29,0.5248156666059124,0.7313320131500923
2020-10-30,0.5235128756127004,0.7291700774510372
2020-11-02,0.45712224485331426,0.7256525514081797
2020-11-03,0.578521722693838,0.7297960150957823
2020-11-04,0.4383784944659536,0.7212654294193217
2020-11-05,0.5197718249630114,0.7239782996271152
2020-11-06,0.4818098902375751,0.7264704987298768
2020-11-09,0.5697934305620224,0.7319188302168181
2020-11-10,0.6421682507082923,0.7520142666335194
2020-11-11,0.7294080748538261,0.7826458846859006
2020-11-12,0.632741088353551,0.7948972974487765
2020-11-13,0.6454619107402779,0.8036598118361705
2020-11-16,0.7389183173277238,0.8196929023966331
2020-11-17,0.7766060018505038,0.8376874679478488
2020-11-18,0.8302768453416538,0.8669597895457867
2020-11-19,0.8360696509356125,0.8981036493359861
2020-11-20,0.8576356817574847,0.9288590796490677
2020-11-23,0.8245873303864605,0.9468823742640291
2020-11-24,0.9206222413134048,0.9701966217962338
2020-11-25,0.9202651282862763,0.9946276770611333
2020-11-26,0.8480885457423638,1.0
2020-11-27,0.8226341352153088,0.9974834292722814
2020-11-30,0.7108704382217891,0.9788687261014098
2020-12-01,0.6941106365398826,0.970113835688277
2020-12-02,0.753360999003455,0.9586850312467157
2020-12-03,0.7236779933607815,0.9422129921646912
2020-12-04,0.7079190922339773,0.9311341145871175
2020-12-07,0.7000233858985748,0.9239332416835135
2020-12-08,0.6719350357053123,0.9238785466261316
2020-12-09,0.6733259397765265,0.9317914603705217
2020-12-10,0.6339419509849895,0.9343318006282086
2020-12-11,0.617437193763467,0.927818820280189
2020-12-14,0.616417622813942,0.9318898780405047
2020-12-15,0.5269194520222247,0.9254199418601026
2020-12-16,0.6255095477831687,0.9236318010298112
2020-12-17,0.6767363393728129,0.9262425737052062
2020-12-18,0.6816041925452192,0.913088390411837
2020-12-21,0.632333248444922,0.8987837554917131
2020-12-22,0.6064932845350104,0.8804254540506481
2020-12-23,0.6654976350751194,0.8696779775199244
2020-12-24,0.6424844325339647,0.8587798616215356
2020-12-29,0.653017112878628,0.8549132892168463
2020-12-30,0.5864230116631037,0.8464958628640301
2020-12-31,0.44103806006399054,0.8262416560079395
2021-01-04,0.5244761785865174,0.8215726797473761
2021-01-05,0.5329976553560283,0.8121172435992667
2021-01-06,0.4443830662552314,0.8005192446223038
2021-01-07,0.5652413014522767,0.8032410849478986
2021-01-08,0.5758876359243109,0.8121780972721111
2021-01-11,0.5158876559578122,0.8138843925689299
2021-01-12,0.6327383945495231,0.8192995297156466
2021-01-13,0.6463623812369993,0.8225858069250374
2021-01-14,0.6983872797642641,0.8262979906838043
2021-01-15,0.6075064131762135,0.8199607955463932
2021-01-18,0.5681398248561104,0.8077169008099387
2021-01-19,0.5500438480331304,0.8000625260451494
2021-01-20,0.5329978404887767,0.7867766130980182
2021-01-21,0.6582652597036796,0.7825702116989106
2021-01-22,0.5736935736202732,0.7762107786417847
2021-01-25,0.6192229319163527,0.7714734074623092
2021-01-27,0.6973793359675466,0.7771386141230533
2021-01-28,0.5265532827885006,0.7688660523071349
2021-01-29,0.38352777931733356,0.748425949408688
2021-02-01,0.47158429168985544,0.7407880773564437
2021-02-02,0.5268696952033285,0.7491087910562705
2021-02-03,0.5623485466822244,0.762654629436468
2021-02-04,0.5251073849013947,0.7680625365659566
2021-02-05,0.6224658059058223,0.7836886135217899
2021-02-08,0.657462671941658,0.7945124275430934
2021-02-09,0.5849460087406043,0.7921358310374038
2021-02-10,0.560580455262877,0.7786548205016264
2021-02-11,0.5599233830179321,0.7742302737979643
2021-02-12,0.5620228134772317,0.7681896793143579
2021-02-15,0.5444305332182482,0.7601623729946831
2021-02-16,0.4683658747509409,0.7475126415805433
2021-02-17,0.4621434550898447,0.7238864157897079
2021-02-18,0.4998197849240688,0.6995865570526537
2021-02-19,0.40506859534374223,0.6714836523683559
2021-02-22,0.2786781728895945,0.6446682545025674
2021-02-23,0.3030893544965255,0.6349545364281244
2021-02-24,0.3036664170805745,0.6237522631656315
2021-02-25,0.2613391731530669,0.6227993695744504
2021-02-26,0.21329399814477384,0.6057328331878716
2021-03-01,0.37505404192012404,0.6132575186744049
2021-03-02,0.4321703707943912,0.6228337473466304
2021-03-03,0.43130473654090984,0.6380918808122364
2021-03-04,0.47730319473437616,0.6581802622195948
2021-03-05,0.4900614318157323,0.6746408806473019
2021-03-08,0.5470336656806863,0.6943866176460007
2021-03-09,0.6380795765920765,0.71411301463771
2021-03-10,0.6134932089912847,0.7198644699255581
2021-03-11,0.6549897852251653,0.7217056173429789
2021-03-12,0.6896453087626121,0.7229092333770979
2021-03-15,0.6418975739962186,0.7225734858179017
2021-03-16,0.697947134265385,0.7279029737482956
2021-03-17,0.664604816943329,0.7309006852927974
2021-03-18,0.7193914208658092,0.7218544896097547
2021-03-19,0.5329973907762894,0.7060012501433663
2021-03-22,0.5324120847679231,0.696125638683625
2021-03-23,0.4526281093730497,0.6856781312860661
2021-03-24,0.4946406631028792,0.6899786358778376
2021-03-25,0.5008565299717906,0.6944968165145631
2021-03-26,0.41008548353116997,0.6935295459666062
2021-03-29,0.34300925872063676,0.689143889942027
2021-03-30,0.3966727346466733,0.6841823644304663
2021-03-31,0.4705913214357275,0.6856936641265912
2021-04-01,0.4757052793502447,0.6876018003070656
2021-04-06,0.46971398467624187,0.6875099285787352
2021-04-07,0.44871084847959497,0.6912198511387458
2021-04-08,0.49593866218484467,0.6985765716900616
2021-04-09,0.6063217743887538,0.7041282235742783
2021-04-12,0.6737536446986758,0.7048871100922908
2021-04-13,0.6796065122980196,0.7088287498012097
2021-04-14,0.7477457164819156,0.716324191026904
2021-04-15,0.6618300497279906,0.7225716913470668
2021-04-16,0.6549702689663621,0.727533402603556
2021-04-19,0.7894881459878184,0.7375093531807686
2021-04-20,0.6945047684539354,0.7359075001030975
2021-04-21,0.7388410209547364,0.7373302943467868
2021-04-22,0.7513407567610828,0.7453692069833292
2021-04-23,0.7574168903437329,0.752816617098028
2021-04-26,0.7382998982081797,0.7550584860124776
2021-04-27,0.728222061271983,0.7580904343970645
2021-04-28,0.7413691676407853,0.7664430349898792
2021-04-29,0.7173075677155649,0.7702649686810334
2021-04-30,0.661663596301552,0.7645734194724717
2021-05-03,0.6708656661529169,0.7642808714583897
2021-05-04,0.6773619774011782,0.7689321065680474
2021-05-05,0.7546075055189232,0.7894020984377565
2021-05-06,0.7584820597158902,0.8058503579851619
2021-05-07,0.7619852975082969,0.8249593968392529
2021-05-10,0.8794687788938588,0.8479088053445482
2021-05-11,0.8232179104032542,0.8593968699422143
2021-05-12,0.8236197959806822,0.8740884531780981
2021-05-13,0.826781649557511,0.8865442013776872
2021-05-14,0.86512312675103,0.8986060394455824
2021-05-17,0.878436678355857,0.9150369514817585
2021-05-18,0.8634305133685866,0.9249155334752511
2021-05-19,0.7112569685137722,0.9105241484524931
2021-05-20,0.8231008074119477,0.9208549859232635
2021-05-21,0.7937180650951335,0.9233620295117939
2021-05-24,0.7930756814291481,0.9280780317128077
2021-05-25,0.7682276940125135,0.9357339134259587
2021-05-26,0.7608604509740396,0.9383437617384935
2021-05-27,0.7029459077275875,0.9325499212420743
2021-05-28,0.71182199261953,0.9376040935328434
2021-05-31,0.6969831904980948,0.9319182381812754
2021-06-01,0.6564675711679588,0.9224609161917275
2021-06-02,0.6693919661824754,0.9190764145667154
2021-06-03,0.6768368116017319,0.920567283896514
2021-06-04,0.6794229162657099,0.9292551833215934
2021-06-07,0.6513285229142447,0.9284848295592167
2021-06-08,0.7626226729904149,0.9214180528687042
2021-06-09,0.6434589251547917,0.9098933622447292
2021-06-10,0.6967370055226408,0.9042429311280086
2021-06-11,0.6361541642581857,0.8933132385168137
2021-06-15,0.6797145891141474,0.8987375769312017
2021-06-16,0.7216029218047074,0.9112296874947267
2021-06-17,0.7839639914718907,0.926906645269959
2021-06-18,0.6194544661649088,0.9187720758466376
2021-06-21,0.4465331960644072,0.8651569740728758
2021-06-22,0.5157507214418391,0.8380907663208037
2021-06-23,0.46544469849237796,0.8068735472890719
2021-06-24,0.42659757255114017,0.776548916540787
2021-06-25,0.4046748610261404,0.7564258248813264
2021-06-28,0.43808093594512104,0.7445247150340177
2021-06-29,0.46773362792103185,0.7392009540121515
2021-06-30,0.46230382088061667,0.7294607564329547
2021-07-01,0.41114659418496985,0.7119508851885931
2021-07-02,0.446058419302902,0.7040248720537806
2021-07-05,0.3722454941129949,0.6950148682018046
2021-07-06,0.308584026729904,0.6832848418802044
2021-07-07,0.30858371770237714,0.6825819438161886
2021-07-08,0.35295695212091066,0.6801858418864036
2021-07-09,0.5207906012936587,0.6711227566558106
2021-07-12,0.4358044201979934,0.6686222079720827
2021-07-13,0.4486194934507642,0.6605563338715199
2021-07-14,0.5028849086530417,0.6574576724861272
2021-07-15,0.4387506381585334,0.6514974443937077
2021-07-16,0.38962695514433965,0.6461260072297039
2021-07-19,0.3171277910695592,0.6381984956970234
2021-07-20,0.341729231741755,0.6318319424548007
2021-07-21,0.4753448678512509,0.6337073326160878
2021-07-22,0.5207708812089586,0.647149618179405
2021-07-23,0.49154756312985665,0.6519771778427743
2021-07-26,0.5296456752827379,0.6561572943088135
2021-07-27,0.5577146100459005,0.6720177467619809
2021-07-28,0.4848373163465192,0.6733255798429731
2021-07-29,0.5463755820241781,0.6755309459060327
2021-07-30,0.5250365811134526,0.678809143282188
2021-08-02,0.6729937647265619,0.6971780618880459
2021-08-03,0.6430567723149121,0.7096368223808228
2021-08-04,0.705573498230754,0.7251379841193819
2021-08-05,0.7486696832229327,0.7460035661222642
2021-08-06,0.7944987678691791,0.7642035342325673
2021-08-09,0.8231381007964811,0.7868173278844319
2021-08-10,0.8365070678137911,0.8160257646670318
2021-08-11,0.8388007097940049,0.8499891915220809
2021-08-12,0.7460017694314506,0.8565056247485567
2021-08-13,0.6564158745108434,0.8449169804378327
2021-08-16,0.5558706415035719,0.8221172404030066
2021-08-17,0.4864798554363136,0.7746116355515056
2021-08-18,0.5043381341922942,0.7423127015692669
2021-08-19,0.4833004667858149,0.7118763094861958
2021-08-20,0.421285769518116,0.6879821633185561
2021-08-23,0.457151523791343,0.676195682875711
2021-08-24,0.42414487670056666,0.6648729462415648
2021-08-25,0.3962153131859467,0.6593312668766604
2021-08-26,0.4084913327985442,0.6604344326927921
2021-08-27,0.384237773423482,0.6657838989984611
2021-08-30,0.28851787513567245,0.6612167842912264
2021-08-31,0.20012869088277163,0.6554051911391078
2021-09-01,0.29744030588799725,0.6579992933001212
2021-09-02,0.37397966569998536,0.6631237581221691
2021-09-03,0.4603466523328886,0.6709615981241523
2021-09-06,0.719531146124594,0.6796520381004458
2021-09-07,0.6818274314159101,0.6862274902804033
2021-09-08,0.7770852450636073,0.6973859352205327
2021-09-09,0.5687510937954148,0.6871428371602561
2021-09-10,0.550182391739954,0.6832193973134381
2021-09-13,0.5786967148448403,0.6816871596644359
2021-09-14,0.5720013403037275,0.6825983274235059
2021-09-15,0.5223724909958505,0.6818613283808268
2021-09-16,0.5716897415071028,0.6925501994479011
2021-09-17,0.6579003286577989,0.7009390945082837
2021-09-20,0.5327697263083465,0.6908536973277078
2021-09-21,0.4578554814615054,0.6790389494545425
2021-09-22,0.4004803284743549,0.6641884254276362
2021-09-23,0.4420097632669508,0.6618109314016207
2021-09-24,0.4729376723508108,0.6671804142863812
2021-09-27,0.5898379748703418,0.6942667426433407
2021-09-28,0.5375294797234308,0.7105890433509939
2021-09-29,0.5825188599128392,0.7120559651956628
2021-09-30,0.6204214864591142,0.7262587839146433
2021-10-01,0.45869649593271294,0.7032316859794125
2021-10-04,0.5800322934072488,0.7249463195731811
2021-10-05,0.5913920109748019,0.744051467665507
2021-10-06,0.5083020857402044,0.741791732462537
2021-10-07,0.5073978541341608,0.7391588567903403
2021-10-08,0.5823681137901012,0.7445519069385494
2021-10-11,0.6004276927194317,0.7498567683851467
2021-10-12,0.6250862164604648,0.7547162671913047
2021-10-13,0.5537445606761593,0.7444103124469782
2021-10-14,0.5002516540809092,0.72518176863975
2021-10-15,0.43363989009009574,0.71244304633573
2021-10-18,0.4937479868310219,0.7151170278088996
2021-10-19,0.5295909219076586,0.7163377702463589
2021-10-20,0.5147409863203777,0.725799522443688
2021-10-21,0.6677382466098496,0.7319797802605827
2021-10-22,0.4805098259816943,0.7355975900749931
2021-10-25,0.4932082285704625,0.7422974596354245
2021-10-26,0.5987441698011677,0.7439156177333333
2021-10-27,0.644163499962762,0.7522693475743987
2021-10-28,0.6326013084022133,0.7639105691305427
2021-10-29,0.4947951771118924,0.7547873576951076
2021-11-01,0.5542323743955088,0.7594167400143398
2021-11-02,0.6126692449940885,0.7578757187703905
2021-11-03,0.7319480648671904,0.7654896850640213
2021-11-04,0.7588789790862408,0.7822419673112189
2021-11-05,0.7487466480755873,0.8036738150677525
2021-11-08,0.7613951614215796,0.8222917367545532
2021-11-09,0.6542233465246028,0.8247578584296991
2021-11-10,0.6615343319317171,0.8257504039225019
2021-11-11,0.5803813672642448,0.8110526636266526
2021-11-12,0.5916815795560884,0.8054635397649026
2021-11-15,0.6025404072231685,0.7987071478440353
2021-11-16,0.5562996799288086,0.7893766062616943
2021-11-17,0.3011980011257135,0.7121444387598664
2021-11-18,0.31178840706441874,0.6391119109179729
2021-11-19,0.2662053448641788,0.5850420760383042
2021-11-22,0.24474745503020262,0.5278162020025632
2021-11-23,0.23656663389009558,0.4926875761786027
2021-11-24,0.19131279541877302,0.4700621376832794
2021-11-25,0.12464314212057451,0.443518635399186
2021-11-26,0.09848694863008148,0.41776010738702013
2021-11-29,0.10051515050788501,0.39235757696734996
2021-11-30,0.0919244811316691,0.3709177345471257
2021-12-01,0.1368138543592349,0.3630886392849891
2021-12-02,0.1823718359642705,0.3764321712169861
2021-12-03,0.2114316833753509,0.3958711185109683
2021-12-06,0.2388749895749983,0.4192326407807102
2021-12-07,0.44166297245208513,0.4435067109457369
2021-12-08,0.5164500988756037,0.46766655748877295
2021-12-09,0.5105697441209639,0.4905933372657204
2021-12-10,0.6022028728892559,0.5085826656009707
2021-12-13,0.5625188888081605,0.5255771442466001
2021-12-14,0.5150130645250173,0.5367044696757818
2021-12-15,0.5645080194921276,0.542160952185996
2021-12-16,0.6252141880205435,0.5468223238838809
2021-12-17,0.7979712670092954,0.5703050246918973
2021-12-20,0.8561903068188,0.5905053308224048
2021-12-21,0.8497888560839436,0.6103508391684672
2021-12-22,0.8002450041208407,0.6281135004128852
2021-12-23,0.7864594745122887,0.6451469883404777
2021-12-24,0.7821628684106359,0.6629148311333634
2021-12-29,0.8128951085734489,0.686975861164104
2021-12-30,0.8144192635621358,0.7085888665961084
2021-12-31,0.6785410562868363,0.7150920311687478
2022-01-04,0.7541484214021996,0.73162731307214
2022-01-05,0.7696406111634916,0.7493612039578074
2022-01-06,0.5969006848708911,0.7368889278453763
2022-01-07,0.701487400825517,0.7475446054215656
2022-01-10,0.7226553196261487,0.7603327279460192
2022-01-11,0.59199400713547,0.7570429622923287
2022-01-12,0.5818813546298481,0.7520873080787089
2022-01-13,0.586420083637688,0.7515664047355421
2022-01-14,0.5312310207914301,0.7402383550507609
2022-01-17,0.5306028486493654,0.7330443522105802
2022-01-18,0.5007035387435665,0.7238034925948593
2022-01-19,0.40899814884691055,0.704460196477187
2022-01-20,0.3750214260170737,0.6832636290617844
2022-01-21,0.37578926408960134,0.6567519374792196
2022-01-24,0.312361657131932,0.6367188044161362
2022-01-25,0.23798975054128452,0.6057287403029932
2022-01-27,0.2680146253736742,0.5690333847174859
2022-01-28,0.22448882560686095,0.556387735065463
2022-01-31,0.15443274977739616,0.53257470086376
2022-02-01,0.18909849108555155,0.5170182890386162
2022-02-02,0.23946224685801926,0.5130020652493648
2022-02-03,0.18685858297475677,0.5014174580189222
2022-02-04,0.24541981427110265,0.49950677008973093
2022-02-07,0.22637862132201236,0.4991979841437072
2022-02-08,0.2503497281186046,0.503305252741619
2022-02-09,0.5021287435316085,0.5499781739824063
2022-02-10,0.5582581884928782,0.5975779523189066
2022-02-11,0.5277926146358476,0.6181282798407767
2022-02-14,0.5620952588037861,0.6466162664231394
2022-02-15,0.6067361272471989,0.66489545199598
2022-02-16,0.6326877871631083,0.6720473561881125
2022-02-17,0.5939929046889273,0.6795564396474046
2022-02-18,0.6280635942604536,0.6769980424276967
2022-02-21,0.6317769343447004,0.6776322777988706
2022-02-22,0.5349422901316614,0.6618948046249539
2022-02-23,0.5982296516798637,0.6548227516835964
2022-02-24,0.5132063326476879,0.6338600208508548
2022-02-25,0.4918742864395284,0.6113309162974465
2022-02-28,0.4716581849059683,0.5910677756694303
2022-03-01,0.3281683965642627,0.5868616233593644
2022-03-02,0.2643718867838834,0.5836009924223119
2022-03-03,0.3161891088360217,0.5805658177761117
2022-03-04,0.22287336499605936,0.5799520322108049
2022-03-07,0.24037993056980445,0.580847693174491
2022-03-08,0.33911154166988455,0.5900989798242983
2022-03-09,0.43164707093645033,0.6126588529387911
2022-03-10,0.5769812834133583,0.6494142621078403
2022-03-11,0.5481578189037687,0.6756387056259229
2022-03-14,0.7295030093226915,0.7168367326107242
2022-03-15,0.7527668997561138,0.762665983596766
2022-03-16,0.886548117763549,0.8052865075842
2022-03-17,0.9544667590178765,0.8481437453425477
2022-03-18,0.9849122372807281,0.8808309405391782
2022-03-21,0.934352091649508,0.8994152368328754
2022-03-22,0.9457232202336135,0.9143164526872799
